,Description,Vente,Loc,Date_iso,Date_str,Lot,Img_urls,Auteur,Url_lot,Maison_encheres,Id,Fichiers_img,error,url
47,"A Cantagalli Iznik-style pottery footed bowl, Italy, 19th century",Arts of the Islamic World and India,London,2024-04-24,24 April 2024,209,"['https://sothebys-md.brightspotcdn.com/dims4/default/68beb7e/2147483647/strip/true/crop/8984x8984+0+0/resize/4096x4096!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F21%2F3a%2F561659d34b3485fd917e0b4a847e%2Fl24220-cxbmg-t2-01.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/dd195ba/2147483647/strip/true/crop/8984x8984+0+0/resize/4096x4096!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F2b%2Fb1%2Fbf726b374e86aa63a677fb16704d%2Fl24220-cxbmg-t2-02.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/112ffc1/2147483647/strip/true/crop/7744x7744+0+0/resize/4096x4096!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F53%2F07%2Fae29e1ba4169831b6b16cbcff122%2Fl24220-cxbmg-t2-03.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/5db72cd/2147483647/strip/true/crop/8164x8164+0+0/resize/4096x4096!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fa1%2F7f%2Fe974e30c4fad8ade02558d7aaa57%2Fl24220-cxbmg-t2-04.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2024/arts-of-the-islamic-world-and-india/a-cantagalli-iznik-style-pottery-footed-bowl-italy,Sothebys,Sothebys_2024-04-24_209,"['Sothebys_2024-04-24_209_01.jpg', 'Sothebys_2024-04-24_209_02.jpg', 'Sothebys_2024-04-24_209_03.jpg', 'Sothebys_2024-04-24_209_04.jpg']",,
48,"A large Cantagalli Iznik-style dish with fish-scale and cintamani, Italy, 19th century","Arts of the Islamic World and India, including Fine Rugs and Carpets",London,2023-04-26,26 April 2023,131,"['https://sothebys-md.brightspotcdn.com/dims4/default/eae40d3/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fwebnative%2Fimages%2Fa6%2F80%2F32a6001e41e39a42b7ac8dd0cb0a%2Fl23220-cl4fr-t2-01.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/cda1a9c/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fwebnative%2Fimages%2F9a%2F87%2F00c54c5f41628f1f0707a137a055%2Fl23220-cl4fr-t2-02.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2023/arts-of-the-islamic-world-and-india-including-fine-rugs-and-carpets/a-large-cantagalli-iznik-style-dish-with-fish,Sothebys,Sothebys_2023-04-26_131,"['Sothebys_2023-04-26_131_01.jpg', 'Sothebys_2023-04-26_131_02.jpg']",,
49,"A large Iznik-style footed bowl, by Cantagalli, Italy, 19th century",Arts of the Islamic World & India including Fine Rugs and Carpets,London,2022-10-26,26 October 2022,149,"['https://sothebys-md.brightspotcdn.com/dims4/default/37ab237/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fd7%2F80%2F5ac26bf442878bd45ecdf1807a19%2Fl22223-ccsbp-03-t2.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/9810cf8/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fe8%2F8a%2Fda9dd8054de2ab6dd38421c459eb%2Fl22223-ccsbp-01-t2.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/ca9645d/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ff1%2Fda%2Ff3887888456ca519ea495c1493c7%2Fl22223-ccsbp-02-t2.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/97459a0/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ff8%2Fdb%2Faeeada9a497bb1c891b545349293%2Fl22223-ccsbp-04-t2.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2022/arts-of-the-islamic-world-india-including-fine-rugs-and-carpets-2/a-large-iznik-style-footed-bowl-by-cantagalli,Sothebys,Sothebys_2022-10-26_149,"['Sothebys_2022-10-26_149_01.jpg', 'Sothebys_2022-10-26_149_02.jpg', 'Sothebys_2022-10-26_149_03.jpg', 'Sothebys_2022-10-26_149_04.jpg']",,
50,"A Large Cantagalli Iznik-Style Pottery Vase, Late 19th Century ","Design 17/20: Silver, Furniture & Ceramics",New York,2022-10-07,07 October 2022,417,"['https://sothebys-md.brightspotcdn.com/dims4/default/128eab3/2147483647/strip/true/crop/4802x4802+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F8e%2Ff5%2Fda3523994669a93f4b97dfe40394%2F318n11077-c8l85-01.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/2449b6d/2147483647/strip/true/crop/7274x7274+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ffa%2Fd0%2F730fa43f46fe8ee75d053dcaf201%2F318n11077-c8l85-02.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/a473daa/2147483647/strip/true/crop/7062x7062+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fe4%2F49%2F645d2dfd456fa13a507b3057c151%2F318n11077-c8l85-03.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/6dc4498/2147483647/strip/true/crop/6971x6971+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb9%2Fc7%2F5f2fa55d43f2950ef8cf080387fd%2F318n11077-c8l85-04.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/16e471e/2147483647/strip/true/crop/8280x8280+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fad%2Fbb%2Ff8baf31f42a7891fca254169f00b%2F318n11077-c8l85-05.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2022/design-17-20-silver-furniture-ceramics/a-large-cantagalli-iznik-style-pottery-vase-late,Sothebys,Sothebys_2022-10-07_417,"['Sothebys_2022-10-07_417_01.jpg', 'Sothebys_2022-10-07_417_02.jpg', 'Sothebys_2022-10-07_417_03.jpg', 'Sothebys_2022-10-07_417_04.jpg', 'Sothebys_2022-10-07_417_05.jpg']",,
51,"A monumental Iznik-style pottery vase, probably Cantagalli, Italy, late 19th century",Arts of the Islamic World & India including Fine Rugs and Carpets,London,2022-03-30,30 March 2022,155,"['https://sothebys-md.brightspotcdn.com/dims4/default/eca836b/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb1%2Feb%2Fbb0ad17445628df897fb93f80b27%2Fl22220-c5wmf-01-t2.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/19499f7/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fc1%2Fb4%2Fa905abee48ab98f00c9bd98887e6%2Fl22220-c5wmf-02-t2.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/7ad8401/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ffd%2Fc1%2F4388b71e4e25a1ffdf9621e5a9c5%2Fl22220-c5wmf-03-t2.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/162a8f8/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F24%2Fa7%2F311c9f8040399e71c324ce687c02%2Fl22220-c5wmf-04-t2.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2022/arts-of-the-islamic-world-india-including-fine-rugs-and-carpets/a-monumental-iznik-style-pottery-vase-probably,Sothebys,Sothebys_2022-03-30_155,"['Sothebys_2022-03-30_155_01.jpg', 'Sothebys_2022-03-30_155_02.jpg', 'Sothebys_2022-03-30_155_03.jpg', 'Sothebys_2022-03-30_155_04.jpg']",,
52,"A large Cantagalli Iznik-style pottery footed bowl, 19th century",Style: New York,New York,2021-10-12,12 October 2021,316,"['https://sothebys-md.brightspotcdn.com/dims4/default/f71b3f8/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb5%2Fdd%2F01433bb942a3b89480345c22dbc5%2F126n10771-bz928-6.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/c6912f2/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F0c%2F8f%2Fbb9f45c4479384e35e9b1bf16521%2F126n10771-bz928-1.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/acbbf8b/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F10%2F53%2Feeb316d944e1a5a8fc8fb34def40%2F126n10771-bz928-3.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/b23666f/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fef%2Fdb%2Fd4a822d84cf2993b887138ecc67c%2F126n10771-bz928-5.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/cdeabae/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb6%2F87%2F766809904bc99d6f16f7187339f6%2F126n10771-bz928-7.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2021/style/a-large-cantagalli-iznik-style-pottery-footed-bowl,Sothebys,Sothebys_2021-10-12_316,"['Sothebys_2021-10-12_316_01.jpg', 'Sothebys_2021-10-12_316_02.jpg', 'Sothebys_2021-10-12_316_03.jpg', 'Sothebys_2021-10-12_316_04.jpg', 'Sothebys_2021-10-12_316_05.jpg']",,
53,"A large Cantagalli Iznik-style pottery footed bowl, Italy, 19th century",Arts of the Islamic World & India including Fine Rugs and Carpets,London,2021-10-27,27 October 2021,256,"['https://sothebys-md.brightspotcdn.com/dims4/default/9242f3d/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F26%2F29%2F4f00cea94ab39cc0a69e93b0de94%2Fl21223-bzp3z-1.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/7302f15/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F2a%2F20%2Fe4fd6fc546cb9cb1845ba732fc31%2Fl21223-bzp3z-2.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/9a1c7e7/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F99%2F56%2F217f44c148fabc2703a86a9d6eca%2Fl21223-bzp3z-3.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2021/arts-of-the-islamic-world-india-including-fine-rugs-and-carpets-2/a-large-cantagalli-iznik-style-pottery-footed-bowl,Sothebys,Sothebys_2021-10-27_256,"['Sothebys_2021-10-27_256_01.jpg', 'Sothebys_2021-10-27_256_02.jpg', 'Sothebys_2021-10-27_256_03.jpg']",,
54,"A Cantagalli Iznik-style pottery jug decorated with cintamani and tulips, Italy, 19th century",Arts of the Islamic World & India including Fine Rugs and Carpets,London,2021-10-27,27 October 2021,254,"['https://sothebys-md.brightspotcdn.com/dims4/default/6fb4a68/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fdb%2F57%2F889ace424f2ca7b0b4dd4af59dba%2Fl21223-bzp43-1.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/be6d177/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fbd%2Fb4%2F7a696b2c463f980d9543aea446ad%2Fl21223-bzp43-2.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2021/arts-of-the-islamic-world-india-including-fine-rugs-and-carpets-2/a-cantagalli-iznik-style-pottery-jug-decorated,Sothebys,Sothebys_2021-10-27_254,"['Sothebys_2021-10-27_254_01.jpg', 'Sothebys_2021-10-27_254_02.jpg']",,
55,"A Cantagalli Iznik-style pottery footed bowl, Italy, 19th century",Arts of the Islamic World & India including Fine Rugs and Carpets,London,2021-03-31,31 March 2021,128,"['https://sothebys-md.brightspotcdn.com/dims4/default/cddda4a/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F0a%2F46%2F0e6956684c54b6aa7851944ab6b4%2Fl21220-bstjd-1.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/92cac0f/2147483647/strip/true/crop/2000x2000+0+0/resize/2048x2048!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F9e%2F14%2F3f659c804e96ae191d0556df1367%2Fl21220-bstjd-2.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2021/arts-of-the-islamic-world-india-including-fine-rugs-and-carpets/a-cantagalli-iznik-style-pottery-footed-bowl-italy,Sothebys,Sothebys_2021-03-31_128,"['Sothebys_2021-03-31_128_01.jpg', 'Sothebys_2021-03-31_128_02.jpg']",,
56,"A LARGE CANTAGALLI IZNIK-STYLE POTTERY DISH, ITALY, 19TH CENTURY",Arts of the Islamic World & India including Fine Rugs and Carpets,London,2020-10-27,27 October 2020,506,"['https://sothebys-md.brightspotcdn.com/dims4/default/dc80f33/2147483647/strip/true/crop/2000x1965+0+0/resize/2048x2012!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fa1%2Fc5%2F42513c904d36aab9478c74833979%2F108l20223-bn7ry-01.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/1c68de1/2147483647/strip/true/crop/2000x1500+0+0/resize/2048x1536!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fb9%2Ff4%2Fee4e7473485fb0d976f1d73b8698%2F108l20223-bn7ry-02.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2020/arts-of-the-islamic-world-india-including-fine-rugs-and-carpets/a-large-cantagalli-iznik-style-pottery-dish-italy,Sothebys,Sothebys_2020-10-27_506,"['Sothebys_2020-10-27_506_01.jpg', 'Sothebys_2020-10-27_506_02.jpg']",,
57,"A CANTAGALLI IZNIK-STYLE LIDDED EWER, ITALY, 19TH CENTURY",Arts of the Islamic World & India including Fine Rugs and Carpets,London,2020-10-27,27 October 2020,510,"['https://sothebys-md.brightspotcdn.com/dims4/default/1d9ec70/2147483647/strip/true/crop/1537x2000+0+0/resize/2048x2665!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F29%2F4a%2F02c7fb3e409a8843c74202057bbd%2F107l20223-bn7qk-02.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/9b48d1a/2147483647/strip/true/crop/1500x2000+0+0/resize/2048x2731!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F6e%2Fb9%2F83be7dd047b4bb818a5a2c0e0075%2F107l20223-bn7qk-01.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2020/arts-of-the-islamic-world-india-including-fine-rugs-and-carpets/a-cantagalli-iznik-style-lidded-ewer-italy-19th,Sothebys,Sothebys_2020-10-27_510,"['Sothebys_2020-10-27_510_01.jpg', 'Sothebys_2020-10-27_510_02.jpg']",,
58,"A LARGE CANTAGALLI IZNIK-STYLE POTTERY FOOTED BOWL, ITALY, 19TH CENTURY",Arts of the Islamic World & India including Fine Rugs & Carpets,London,2020-06-10,10 June 2020,230,"['https://sothebys-md.brightspotcdn.com/dims4/default/adf2362/2147483647/strip/true/crop/2000x1567+0+0/resize/2048x1605!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ff1%2F2d%2Fa127b8c14b3bba95e7e85c6a6b35%2F191l20220-bhbrn-1.jpg', 'https://sothebys-md.brightspotcdn.com/dims4/default/a03d8d8/2147483647/strip/true/crop/2000x1978+0+0/resize/2048x2025!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F0b%2F51%2F838f378e49f98e32f65bcd2f6335%2F191l20220-bhbrn-2.jpg']",Cantagalli,https://www.sothebys.com/en/buy/auction/2020/arts-of-the-islamic-world-india-including-fine-rugs-carpets/a-large-cantagalli-iznik-style-pottery-footed-bowl,Sothebys,Sothebys_2020-06-10_230,"['Sothebys_2020-06-10_230_01.jpg', 'Sothebys_2020-06-10_230_02.jpg']",,
59,"A MONUMENTAL CANTAGALLI IZNIK-STYLE POTTERY TWO-HANDLED VASE, ITALY, CIRCA 1880 ",Arts of the Islamic World & India including Fine Rugs & Carpets,London,2020-06-10,10 June 2020,226,['https://sothebys-md.brightspotcdn.com/dims4/default/e058626/2147483647/strip/true/crop/1547x2000+0+0/resize/2048x2648!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Ff9%2Fe0%2F9bc82261479089addac16af6318e%2F013l20220-bhbrm-b.jpg'],Cantagalli,https://www.sothebys.com/en/buy/auction/2020/arts-of-the-islamic-world-india-including-fine-rugs-carpets/a-monumental-cantagalli-iznik-style-pottery-two,Sothebys,Sothebys_2020-06-10_226,['Sothebys_2020-06-10_226_01.jpg'],,
60,"A CANTAGALLI IZNIK-STYLE POTTERY BOTTLE VASE, ITALY, 19TH CENTURY",Arts of the Islamic World & India including Fine Rugs & Carpets,London,2020-06-10,10 June 2020,228,['https://sothebys-md.brightspotcdn.com/dims4/default/5847c3a/2147483647/strip/true/crop/1003x2000+0+0/resize/2048x4084!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F5d%2Fc8%2F79db386c43a8a98519d54ffe8b08%2F193l20220-bhbrq.jpg'],Cantagalli,https://www.sothebys.com/en/buy/auction/2020/arts-of-the-islamic-world-india-including-fine-rugs-carpets/a-cantagalli-iznik-style-pottery-bottle-vase-italy,Sothebys,Sothebys_2020-06-10_228,['Sothebys_2020-06-10_228_01.jpg'],,
61,"A MONUMENTAL CANTAGALLI IZNIK-STYLE POTTERY VASE, ITALY, LATE 19TH CENTURY",Arts of the Islamic World & India including Fine Rugs & Carpets,London,2020-06-10,10 June 2020,225,['https://sothebys-md.brightspotcdn.com/dims4/default/3819391/2147483647/strip/true/crop/932x2000+0+0/resize/2048x4395!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F52%2F35%2F3dd7d0244df1a05721a039855941%2F900l20020-bh7jp.jpg'],Cantagalli,https://www.sothebys.com/en/buy/auction/2020/arts-of-the-islamic-world-india-including-fine-rugs-carpets/a-monumental-cantagalli-iznik-style-pottery-vase,Sothebys,Sothebys_2020-06-10_225,['Sothebys_2020-06-10_225_01.jpg'],,
62,"A CANTAGALLI (FLORENCE) GOLD-LUSTRE MAIOLICA ARMORIAL DEEP CIRCULAR BASIN, CIRCA 1885",@Home | Decorative & Fine Art from Unique Homes & Collections,London,2020-05-08,08 May 2020,113,['https://sothebys-md.brightspotcdn.com/dims4/default/6ba4a28/2147483647/strip/true/crop/2000x1500+0+0/resize/2048x1536!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F43%2Fb9%2F7747f5ff472095aa598e5ce700a4%2F294l20317-bhg86-1.jpg'],Cantagalli,https://www.sothebys.com/en/buy/auction/2020/home-decorative-and-fine-art-from-unique-homes-collections/a-cantagalli-florence-gold-lustre-maiolica,Sothebys,Sothebys_2020-05-08_113,['Sothebys_2020-05-08_113_01.jpg'],,
63,"TWO IZNIK POTTERY TILES WITH STYLISED TULIPS AND CARNATIONS, TURKEY, 16TH CENTURY, AND A CANTAGALLI POTTERY TILE, ITALY, FLORENCE, 19TH CENTURY",@Home | Decorative & Fine Art from Unique Homes & Collections,London,2020-05-08,08 May 2020,166,['https://sothebys-md.brightspotcdn.com/dims4/default/927ac66/2147483647/strip/true/crop/2000x867+0+0/resize/2048x888!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2Fee%2F2e%2F7743818d4a1ab454d378cbdaada7%2Fl20317-bkrxn.jpg'],Cantagalli,https://www.sothebys.com/en/buy/auction/2020/home-decorative-and-fine-art-from-unique-homes-collections/two-iznik-pottery-tiles-with-stylised-tulips-and,Sothebys,Sothebys_2020-05-08_166,['Sothebys_2020-05-08_166_01.jpg'],,
64,"A MONUMENTAL IZNIK-STYLE CANTAGALLI POTTERY VASE, ITALY, LATE 19TH CENTURY",Arts of the Islamic World,London,2019-10-23,23 October 2019,314,['https://sothebys-md.brightspotcdn.com/dims4/default/dd5c043/2147483647/strip/true/crop/1108x2000+0+0/resize/2048x3697!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fmedia-desk%2F2e%2F27%2F43b296bf4b6a9fc4b9514bf04c17%2F116l19223-b9trf-v1.jpg'],Cantagalli,https://www.sothebys.com/en/buy/auction/2019/arts-of-the-islamic-world/a-monumental-iznik-style-cantagalli-pottery-vase,Sothebys,Sothebys_2019-10-23_314,['Sothebys_2019-10-23_314_01.jpg'],,
65,ULISSE CANTAGALLI | Iznik Style Ewer,The Fine Art Society: 142 Years on New Bond Street,London,2019-02-05,05 February 2019,126,['https://sothebys-com.brightspotcdn.com/dims4/default/2977623/2147483647/strip/true/crop/1681x2000+0+0/resize/2880x3425!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fdotcom%2Fb5%2Ff6%2F5b%2F8db1189951cc422a69e7494115c68c1c861f7eb30185980d51dfecfc2a%2F801l19350-9fhvz.jpg'],Cantagalli,https://www.sothebys.com/en/auctions/ecatalogue/2019/fine-art-society-l19350/lot.126.html,Sothebys,Sothebys_2019-02-05_126,['Sothebys_2019-02-05_126_01.jpg'],,
66,"A LARGE CANTAGALLI MAJOLICA VASE IN THE IZNIK STYLE, ITALY, CIRCA 1880 |",Arts of the Islamic World,London,2018-10-24,24 October 2018,254,['https://sothebys-com.brightspotcdn.com/dims4/default/6fae928/2147483647/strip/true/crop/1690x2000+0+0/resize/2880x3410!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot.s3.amazonaws.com%2Fdotcom%2F9a%2F65%2Fab%2F23f417fc5eb0eed96ab4bae0361d72061edea9cbe35f74f243c3425059%2F243l18223-9xdwn.jpg'],Cantagalli,https://www.sothebys.com/en/auctions/ecatalogue/2018/arts-of-the-islamic-world-l18223/lot.254.html,Sothebys,Sothebys_2018-10-24_254,['Sothebys_2018-10-24_254_01.jpg'],,
67,"Italy, Florence","Howard Hodgkin, Portrait of the Artist",London,2017-10-24,24 October 2017,393,['https://sothebys-com.brightspotcdn.com/dims4/default/bf58d37/2147483647/strip/true/crop/2000x1943+0+0/resize/2880x2799!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot-migration.s3.amazonaws.com%2F7b%2F99%2F0f%2F58707d679eaad2885340cc0a3f9b04b6328e5e28bcefdff673252b4749%2F040l17120-9g72s.jpg'],Cantagalli,https://www.sothebys.com/en/auctions/ecatalogue/2017/howard-hodgkin-portrait-artist-l17120/lot.393.html,Sothebys,Sothebys_2017-10-24_393,['Sothebys_2017-10-24_393_01.jpg'],,
68,A CANTAGALLI MAJOLICA PERSIAN-STYLE BOTTLE VASE 19TH/20TH CENTURY,European Decorative Arts from Caramoor Center for Music and the Arts,New York,2016-04-12,12 April 2016,147,['https://sothebys-com.brightspotcdn.com/dims4/default/e76abc5/2147483647/strip/true/crop/1084x2000+0+0/resize/2880x5310!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot-migration.s3.amazonaws.com%2F54%2F40%2F6e%2Fa59ac0e46b47a873a448d11da78a283382dee0d61cdee4d02e0b71ae7c%2F102n09464-49ykv.jpg'],Cantagalli,https://www.sothebys.com/en/auctions/ecatalogue/2016/european-decorative-arts-caramoor-center-n09464/lot.147.html,Sothebys,Sothebys_2016-04-12_147,['Sothebys_2016-04-12_147_01.jpg'],,
69,"bouteille monumentale dans le style Iznik, signée Cantagalli, Italie, XIXe siècle",Orientalist Sale,Paris,2009-10-28,28 October 2009,137,['https://sothebys-com.brightspotcdn.com/dims4/default/976d64d/2147483647/strip/true/crop/2000x2000+0+0/resize/2880x2880!/quality/90/?url=http%3A%2F%2Fsothebys-brightspot-migration.s3.amazonaws.com%2Fa3%2F6e%2F21%2Fbf0aee1206e9eb6ed5ba5b3db91ea8e96174b8ed32cc264bee8b9f4f14%2Fpf9014-137-lr-1.jpg'],Cantagalli,https://www.sothebys.com/en/auctions/ecatalogue/2009/orientalist-sale-pf9014/lot.137.html,Sothebys,Sothebys_2009-10-28_137,['Sothebys_2009-10-28_137_01.jpg'],,
